    Finished `dev` profile [unoptimized + debuginfo] target(s) in 0.04s
     Running `target\debug\atpg_rust.exe 499`
pattern generation (6 patterns):
parallel pattern single fault propagation (PPSFP):
PPSFP: starting pattern 1/6
PPSFP pattern 1/6 - fault 34/684 (N751, s-a-1) - processed 5.0% - detected 30/684 (4.4%)
    N716 -> 00000000000000000000000000000000
    N717 -> 00000000000000000000000000000000
    N718 -> 00000000000000000000000000000000
    N719 -> 00000000000000000000000000000000
    N720 -> 00000000000000000000000000000000
    N721 -> 00000000000000000000000000000000
    N722 -> 00000000000000000000000000000000
    N723 -> 00000000000000000000000000000000
    N724 -> 11111111111111111111111111111111
    N725 -> 11111111111111111111111111111111
    N726 -> 11111111111111111111111111111111
    N727 -> 00000000000000000000000000000000
    N728 -> 11111111111111111111111111111111
    N729 -> 11111111111111111111111111111111
    N73 -> 11111111111111111111111111111111
    N730 -> 00000000000000000000000000000000
    N731 -> 11111111111111111111111111111111
    N732 -> 00000000000000000000000000000000
    N733 -> 00000000000000000000000000000000
    N734 -> 11111111111111111111111111111111
    N735 -> 11111111111111111111111111111111
    N736 -> 11111111111111111111111111111111
    N737 -> 00000000000000000000000000000000
    N738 -> 11111111111111111111111111111111
    N739 -> 00000000000000000000000000000000
    N740 -> 00000000000000000000000000000000
    N741 -> 11111111111111111111111111111111
    N742 -> 11111111111111111111111111111111
    N743 -> 11111111111111111111111111111111
    N744 -> 00000000000000000000000000000000
    N745 -> 00000000000000000000000000000000
    N746 -> 00000000000000000000000000000000
    N747 -> 11111111111111111111111111111111
    N748 -> 00000000000000000000000000000000
    N749 -> 11111111111111111111111111111111
    N750 -> 11111111111111111111111111111111
    N751 -> 11111111111111111111111111111111
    N752 -> 00000000000000000000000000000000
    N753 -> 00000000000000000000000000000000
    N754 -> 00000000000000000000000000000000
    N755 -> 00000000000000000000000000000000
    N77 -> 11111111111111111111111111111111
    N81 -> 00000000000000000000000000000000
    N85 -> 00000000000000000000000000000000
    N89 -> 00000000000000000000000000000000
    N9 -> 11111111111111111111111111111111
    N93 -> 11111111111111111111111111111111
    N97 -> 00000000000000000000000000000000

Diagnostic per-fault N709 /0 -> det: 11111111111111111111111111111111
  Final outputs (boolean evaluator):
    N724 -> good: 1, faulty: 1
    N725 -> good: 1, faulty: 1
    N726 -> good: 0, faulty: 0
    N727 -> good: 1, faulty: 1
    N728 -> good: 1, faulty: 1
    N729 -> good: 1, faulty: 1
    N730 -> good: 1, faulty: 1
    N731 -> good: 1, faulty: 1
    N732 -> good: 1, faulty: 1
    N733 -> good: 1, faulty: 1
    N734 -> good: 1, faulty: 1
    N735 -> good: 0, faulty: 0
    N736 -> good: 0, faulty: 0
    N737 -> good: 1, faulty: 1
    N738 -> good: 1, faulty: 1
    N739 -> good: 1, faulty: 1
    N740 -> good: 1, faulty: 1
    N741 -> good: 1, faulty: 0
    N742 -> good: 1, faulty: 1
    N743 -> good: 1, faulty: 1
    N744 -> good: 1, faulty: 1
    N745 -> good: 1, faulty: 1
    N746 -> good: 1, faulty: 1
    N747 -> good: 1, faulty: 1
    N748 -> good: 0, faulty: 0
    N749 -> good: 0, faulty: 0
    N750 -> good: 0, faulty: 0
    N751 -> good: 0, faulty: 0
    N752 -> good: 1, faulty: 1
    N753 -> good: 0, faulty: 0
    N754 -> good: 0, faulty: 0
    N755 -> good: 1, faulty: 1
  Final outputs (PPSFP simulator, 32-bit words):
PPSFP simulation results:
  good circuit patterns:
    N1 -> 11111111111111111111111111111111
    N101 -> 00000000000000000000000000000000
    N105 -> 00000000000000000000000000000000
    N109 -> 00000000000000000000000000000000
    N113 -> 11111111111111111111111111111111
    N117 -> 00000000000000000000000000000000
    N121 -> 00000000000000000000000000000000
    N125 -> 11111111111111111111111111111111
    N129 -> 11111111111111111111111111111111
    N13 -> 11111111111111111111111111111111
    N130 -> 00000000000000000000000000000000
    N131 -> 11111111111111111111111111111111
    N132 -> 11111111111111111111111111111111
    N133 -> 00000000000000000000000000000000
    N134 -> 00000000000000000000000000000000
    N135 -> 00000000000000000000000000000000
    N136 -> 00000000000000000000000000000000
    N137 -> 11111111111111111111111111111111
    N17 -> 11111111111111111111111111111111
    N21 -> 11111111111111111111111111111111
    N25 -> 11111111111111111111111111111111
    N250 -> 00000000000000000000000000000000
    N251 -> 11111111111111111111111111111111
    N252 -> 00000000000000000000000000000000
    N253 -> 00000000000000000000000000000000
    N254 -> 00000000000000000000000000000000
    N255 -> 11111111111111111111111111111111
    N256 -> 11111111111111111111111111111111
    N257 -> 00000000000000000000000000000000
    N258 -> 11111111111111111111111111111111
    N259 -> 00000000000000000000000000000000
    N260 -> 00000000000000000000000000000000
    N261 -> 00000000000000000000000000000000
    N262 -> 00000000000000000000000000000000
    N263 -> 00000000000000000000000000000000
    N264 -> 11111111111111111111111111111111
    N265 -> 11111111111111111111111111111111
    N266 -> 11111111111111111111111111111111
    N267 -> 00000000000000000000000000000000
    N268 -> 11111111111111111111111111111111
    N269 -> 11111111111111111111111111111111
    N270 -> 00000000000000000000000000000000
    N271 -> 00000000000000000000000000000000
    N272 -> 00000000000000000000000000000000
    N273 -> 00000000000000000000000000000000
    N274 -> 00000000000000000000000000000000
    N275 -> 11111111111111111111111111111111
    N276 -> 00000000000000000000000000000000
    N277 -> 00000000000000000000000000000000
    N278 -> 11111111111111111111111111111111
    N279 -> 00000000000000000000000000000000
    N280 -> 00000000000000000000000000000000
    N281 -> 11111111111111111111111111111111
    N282 -> 00000000000000000000000000000000
    N283 -> 11111111111111111111111111111111
    N284 -> 11111111111111111111111111111111
    N285 -> 00000000000000000000000000000000
    N286 -> 00000000000000000000000000000000
    N287 -> 00000000000000000000000000000000
    N288 -> 00000000000000000000000000000000
    N289 -> 11111111111111111111111111111111
    N29 -> 11111111111111111111111111111111
    N290 -> 11111111111111111111111111111111
    N293 -> 00000000000000000000000000000000
    N296 -> 11111111111111111111111111111111
    N299 -> 11111111111111111111111111111111
    N302 -> 11111111111111111111111111111111
    N305 -> 00000000000000000000000000000000
    N308 -> 00000000000000000000000000000000
    N311 -> 00000000000000000000000000000000
    N314 -> 11111111111111111111111111111111
    N315 -> 00000000000000000000000000000000
    N316 -> 11111111111111111111111111111111
    N317 -> 11111111111111111111111111111111
    N318 -> 11111111111111111111111111111111
    N319 -> 11111111111111111111111111111111
    N320 -> 00000000000000000000000000000000
    N321 -> 11111111111111111111111111111111
    N33 -> 11111111111111111111111111111111
    N338 -> 11111111111111111111111111111111
    N339 -> 00000000000000000000000000000000
    N340 -> 00000000000000000000000000000000
    N341 -> 11111111111111111111111111111111
    N342 -> 11111111111111111111111111111111
    N343 -> 00000000000000000000000000000000
    N344 -> 11111111111111111111111111111111
    N345 -> 00000000000000000000000000000000
    N346 -> 00000000000000000000000000000000
    N347 -> 00000000000000000000000000000000
    N348 -> 00000000000000000000000000000000
    N349 -> 11111111111111111111111111111111
    N350 -> 11111111111111111111111111111111
    N351 -> 00000000000000000000000000000000
    N352 -> 00000000000000000000000000000000
    N353 -> 11111111111111111111111111111111
    N354 -> 11111111111111111111111111111111
    N367 -> 00000000000000000000000000000000
    N37 -> 11111111111111111111111111111111
    N380 -> 11111111111111111111111111111111
    N393 -> 00000000000000000000000000000000
    N406 -> 00000000000000000000000000000000
    N41 -> 11111111111111111111111111111111
    N419 -> 11111111111111111111111111111111
    N432 -> 00000000000000000000000000000000
    N445 -> 00000000000000000000000000000000
    N45 -> 00000000000000000000000000000000
    N49 -> 00000000000000000000000000000000
    N5 -> 11111111111111111111111111111111
    N53 -> 11111111111111111111111111111111
    N554 -> 00000000000000000000000000000000
    N555 -> 11111111111111111111111111111111
    N556 -> 00000000000000000000000000000000
    N557 -> 00000000000000000000000000000000
    N558 -> 11111111111111111111111111111111
    N559 -> 11111111111111111111111111111111
    N560 -> 00000000000000000000000000000000
    N561 -> 00000000000000000000000000000000
    N562 -> 11111111111111111111111111111111
    N563 -> 11111111111111111111111111111111
    N564 -> 00000000000000000000000000000000
    N565 -> 11111111111111111111111111111111
    N566 -> 00000000000000000000000000000000
    N567 -> 11111111111111111111111111111111
    N568 -> 00000000000000000000000000000000
    N569 -> 11111111111111111111111111111111
    N57 -> 11111111111111111111111111111111
    N570 -> 11111111111111111111111111111111
    N571 -> 11111111111111111111111111111111
    N572 -> 11111111111111111111111111111111
    N573 -> 11111111111111111111111111111111
    N574 -> 11111111111111111111111111111111
    N575 -> 00000000000000000000000000000000
    N576 -> 11111111111111111111111111111111
    N577 -> 11111111111111111111111111111111
    N578 -> 00000000000000000000000000000000
    N579 -> 11111111111111111111111111111111
    N580 -> 11111111111111111111111111111111
    N581 -> 11111111111111111111111111111111
    N582 -> 11111111111111111111111111111111
    N583 -> 00000000000000000000000000000000
    N584 -> 11111111111111111111111111111111
    N585 -> 11111111111111111111111111111111
    N586 -> 11111111111111111111111111111111
    N587 -> 11111111111111111111111111111111
    N588 -> 11111111111111111111111111111111
    N589 -> 00000000000000000000000000000000
    N590 -> 00000000000000000000000000000000
    N591 -> 11111111111111111111111111111111
    N592 -> 00000000000000000000000000000000
    N593 -> 00000000000000000000000000000000
    N594 -> 00000000000000000000000000000000
    N595 -> 00000000000000000000000000000000
    N596 -> 00000000000000000000000000000000
    N597 -> 00000000000000000000000000000000
    N598 -> 00000000000000000000000000000000
    N599 -> 00000000000000000000000000000000
    N600 -> 11111111111111111111111111111111
    N601 -> 00000000000000000000000000000000
    N602 -> 00000000000000000000000000000000
    N607 -> 11111111111111111111111111111111
    N61 -> 11111111111111111111111111111111
    N620 -> 00000000000000000000000000000000
    N625 -> 00000000000000000000000000000000
    N630 -> 00000000000000000000000000000000
    N635 -> 00000000000000000000000000000000
    N640 -> 11111111111111111111111111111111
    N645 -> 00000000000000000000000000000000
    N65 -> 11111111111111111111111111111111
    N650 -> 00000000000000000000000000000000
    N655 -> 00000000000000000000000000000000
    N69 -> 00000000000000000000000000000000
    N692 -> 00000000000000000000000000000000
    N693 -> 00000000000000000000000000000000
    N694 -> 00000000000000000000000000000000
    N695 -> 00000000000000000000000000000000
    N696 -> 00000000000000000000000000000000
    N697 -> 00000000000000000000000000000000
    N698 -> 00000000000000000000000000000000
    N699 -> 00000000000000000000000000000000
    N700 -> 00000000000000000000000000000000
    N701 -> 00000000000000000000000000000000
    N702 -> 00000000000000000000000000000000
    N703 -> 00000000000000000000000000000000
    N704 -> 00000000000000000000000000000000
    N705 -> 00000000000000000000000000000000
    N706 -> 00000000000000000000000000000000
    N707 -> 00000000000000000000000000000000
    N708 -> 00000000000000000000000000000000
    N709 -> 11111111111111111111111111111111
    N710 -> 00000000000000000000000000000000
    N711 -> 00000000000000000000000000000000
    N712 -> 00000000000000000000000000000000
    N713 -> 00000000000000000000000000000000
    N714 -> 00000000000000000000000000000000
    N715 -> 00000000000000000000000000000000
    N716 -> 00000000000000000000000000000000
    N717 -> 00000000000000000000000000000000
    N718 -> 00000000000000000000000000000000
    N719 -> 00000000000000000000000000000000
    N720 -> 00000000000000000000000000000000
    N721 -> 00000000000000000000000000000000
    N722 -> 00000000000000000000000000000000
    N723 -> 00000000000000000000000000000000
    N724 -> 11111111111111111111111111111111
    N725 -> 11111111111111111111111111111111
    N726 -> 00000000000000000000000000000000
    N727 -> 11111111111111111111111111111111
    N728 -> 11111111111111111111111111111111
    N729 -> 11111111111111111111111111111111
    N73 -> 11111111111111111111111111111111
    N730 -> 11111111111111111111111111111111
    N731 -> 11111111111111111111111111111111
    N732 -> 11111111111111111111111111111111
    N733 -> 11111111111111111111111111111111
    N734 -> 11111111111111111111111111111111
    N735 -> 00000000000000000000000000000000
    N736 -> 00000000000000000000000000000000
    N737 -> 11111111111111111111111111111111
    N738 -> 11111111111111111111111111111111
    N739 -> 11111111111111111111111111111111
    N740 -> 11111111111111111111111111111111
    N741 -> 11111111111111111111111111111111
    N742 -> 11111111111111111111111111111111
    N743 -> 11111111111111111111111111111111
    N744 -> 11111111111111111111111111111111
    N745 -> 11111111111111111111111111111111
    N746 -> 11111111111111111111111111111111
    N747 -> 11111111111111111111111111111111
    N748 -> 00000000000000000000000000000000
    N749 -> 00000000000000000000000000000000
    N750 -> 00000000000000000000000000000000
    N751 -> 00000000000000000000000000000000
    N752 -> 11111111111111111111111111111111
    N753 -> 00000000000000000000000000000000
    N754 -> 00000000000000000000000000000000
    N755 -> 11111111111111111111111111111111
    N77 -> 11111111111111111111111111111111
    N81 -> 11111111111111111111111111111111
    N85 -> 11111111111111111111111111111111
    N89 -> 11111111111111111111111111111111
    N9 -> 00000000000000000000000000000000
    N93 -> 11111111111111111111111111111111
    N97 -> 00000000000000000000000000000000
  faulty circuit patterns:
    N1 -> 11111111111111111111111111111111
    N101 -> 00000000000000000000000000000000
    N105 -> 00000000000000000000000000000000
    N109 -> 00000000000000000000000000000000
    N113 -> 11111111111111111111111111111111
    N117 -> 00000000000000000000000000000000
    N121 -> 00000000000000000000000000000000
    N125 -> 11111111111111111111111111111111
    N129 -> 11111111111111111111111111111111
    N13 -> 11111111111111111111111111111111
    N130 -> 00000000000000000000000000000000
    N131 -> 11111111111111111111111111111111
    N132 -> 11111111111111111111111111111111
    N133 -> 00000000000000000000000000000000
    N134 -> 00000000000000000000000000000000
    N135 -> 00000000000000000000000000000000
    N136 -> 00000000000000000000000000000000
    N137 -> 11111111111111111111111111111111
    N17 -> 11111111111111111111111111111111
    N21 -> 11111111111111111111111111111111
    N25 -> 11111111111111111111111111111111
    N250 -> 00000000000000000000000000000000
    N251 -> 11111111111111111111111111111111
    N252 -> 00000000000000000000000000000000
    N253 -> 00000000000000000000000000000000
    N254 -> 00000000000000000000000000000000
    N255 -> 11111111111111111111111111111111
    N256 -> 11111111111111111111111111111111
    N257 -> 00000000000000000000000000000000
    N258 -> 11111111111111111111111111111111
    N259 -> 00000000000000000000000000000000
    N260 -> 00000000000000000000000000000000
    N261 -> 00000000000000000000000000000000
    N262 -> 00000000000000000000000000000000
    N263 -> 00000000000000000000000000000000
    N264 -> 11111111111111111111111111111111
    N265 -> 11111111111111111111111111111111
    N266 -> 11111111111111111111111111111111
    N267 -> 00000000000000000000000000000000
    N268 -> 11111111111111111111111111111111
    N269 -> 11111111111111111111111111111111
    N270 -> 00000000000000000000000000000000
    N271 -> 00000000000000000000000000000000
    N272 -> 00000000000000000000000000000000
    N273 -> 00000000000000000000000000000000
    N274 -> 00000000000000000000000000000000
    N275 -> 11111111111111111111111111111111
    N276 -> 00000000000000000000000000000000
    N277 -> 00000000000000000000000000000000
    N278 -> 11111111111111111111111111111111
    N279 -> 00000000000000000000000000000000
    N280 -> 00000000000000000000000000000000
    N281 -> 11111111111111111111111111111111
    N282 -> 00000000000000000000000000000000
    N283 -> 11111111111111111111111111111111
    N284 -> 11111111111111111111111111111111
    N285 -> 00000000000000000000000000000000
    N286 -> 00000000000000000000000000000000
    N287 -> 00000000000000000000000000000000
    N288 -> 00000000000000000000000000000000
    N289 -> 11111111111111111111111111111111
    N29 -> 11111111111111111111111111111111
    N290 -> 11111111111111111111111111111111
    N293 -> 00000000000000000000000000000000
    N296 -> 11111111111111111111111111111111
    N299 -> 11111111111111111111111111111111
    N302 -> 11111111111111111111111111111111
    N305 -> 00000000000000000000000000000000
    N308 -> 00000000000000000000000000000000
    N311 -> 00000000000000000000000000000000
    N314 -> 11111111111111111111111111111111
    N315 -> 00000000000000000000000000000000
    N316 -> 11111111111111111111111111111111
    N317 -> 11111111111111111111111111111111
    N318 -> 11111111111111111111111111111111
    N319 -> 11111111111111111111111111111111
    N320 -> 00000000000000000000000000000000
    N321 -> 11111111111111111111111111111111
    N33 -> 11111111111111111111111111111111
    N338 -> 11111111111111111111111111111111
    N339 -> 00000000000000000000000000000000
    N340 -> 00000000000000000000000000000000
    N341 -> 11111111111111111111111111111111
    N342 -> 11111111111111111111111111111111
    N343 -> 00000000000000000000000000000000
    N344 -> 11111111111111111111111111111111
    N345 -> 00000000000000000000000000000000
    N346 -> 00000000000000000000000000000000
    N347 -> 00000000000000000000000000000000
    N348 -> 00000000000000000000000000000000
    N349 -> 11111111111111111111111111111111
    N350 -> 11111111111111111111111111111111
    N351 -> 00000000000000000000000000000000
    N352 -> 00000000000000000000000000000000
    N353 -> 11111111111111111111111111111111
    N354 -> 11111111111111111111111111111111
    N367 -> 00000000000000000000000000000000
    N37 -> 11111111111111111111111111111111
    N380 -> 11111111111111111111111111111111
    N393 -> 00000000000000000000000000000000
    N406 -> 00000000000000000000000000000000
    N41 -> 11111111111111111111111111111111
    N419 -> 11111111111111111111111111111111
    N432 -> 00000000000000000000000000000000
    N445 -> 00000000000000000000000000000000
    N45 -> 00000000000000000000000000000000
    N49 -> 00000000000000000000000000000000
    N5 -> 11111111111111111111111111111111
    N53 -> 11111111111111111111111111111111
    N554 -> 00000000000000000000000000000000
    N555 -> 11111111111111111111111111111111
    N556 -> 00000000000000000000000000000000
    N557 -> 00000000000000000000000000000000
    N558 -> 11111111111111111111111111111111
    N559 -> 11111111111111111111111111111111
    N560 -> 00000000000000000000000000000000
    N561 -> 00000000000000000000000000000000
    N562 -> 11111111111111111111111111111111
    N563 -> 11111111111111111111111111111111
    N564 -> 00000000000000000000000000000000
    N565 -> 11111111111111111111111111111111
    N566 -> 00000000000000000000000000000000
    N567 -> 11111111111111111111111111111111
    N568 -> 00000000000000000000000000000000
    N569 -> 11111111111111111111111111111111
    N57 -> 11111111111111111111111111111111
    N570 -> 11111111111111111111111111111111
    N571 -> 11111111111111111111111111111111
    N572 -> 11111111111111111111111111111111
    N573 -> 11111111111111111111111111111111
    N574 -> 11111111111111111111111111111111
    N575 -> 00000000000000000000000000000000
    N576 -> 11111111111111111111111111111111
    N577 -> 11111111111111111111111111111111
    N578 -> 00000000000000000000000000000000
    N579 -> 11111111111111111111111111111111
    N580 -> 11111111111111111111111111111111
    N581 -> 11111111111111111111111111111111
    N582 -> 11111111111111111111111111111111
    N583 -> 00000000000000000000000000000000
    N584 -> 11111111111111111111111111111111
    N585 -> 11111111111111111111111111111111
    N586 -> 11111111111111111111111111111111
    N587 -> 11111111111111111111111111111111
    N588 -> 11111111111111111111111111111111
    N589 -> 00000000000000000000000000000000
    N590 -> 00000000000000000000000000000000
    N591 -> 11111111111111111111111111111111
    N592 -> 00000000000000000000000000000000
    N593 -> 00000000000000000000000000000000
    N594 -> 00000000000000000000000000000000
    N595 -> 00000000000000000000000000000000
    N596 -> 00000000000000000000000000000000
    N597 -> 00000000000000000000000000000000
    N598 -> 00000000000000000000000000000000
    N599 -> 00000000000000000000000000000000
    N600 -> 11111111111111111111111111111111
    N601 -> 00000000000000000000000000000000
    N602 -> 00000000000000000000000000000000
    N607 -> 11111111111111111111111111111111
    N61 -> 11111111111111111111111111111111
    N620 -> 00000000000000000000000000000000
    N625 -> 00000000000000000000000000000000
    N630 -> 00000000000000000000000000000000
    N635 -> 00000000000000000000000000000000
    N640 -> 11111111111111111111111111111111
    N645 -> 00000000000000000000000000000000
    N65 -> 11111111111111111111111111111111
    N650 -> 00000000000000000000000000000000
    N655 -> 00000000000000000000000000000000
    N69 -> 00000000000000000000000000000000
    N692 -> 00000000000000000000000000000000
    N693 -> 00000000000000000000000000000000
    N694 -> 00000000000000000000000000000000
    N695 -> 00000000000000000000000000000000
    N696 -> 00000000000000000000000000000000
    N697 -> 00000000000000000000000000000000
    N698 -> 00000000000000000000000000000000
    N699 -> 00000000000000000000000000000000
    N700 -> 00000000000000000000000000000000
    N701 -> 00000000000000000000000000000000
    N702 -> 00000000000000000000000000000000
    N703 -> 00000000000000000000000000000000
    N704 -> 00000000000000000000000000000000
    N705 -> 00000000000000000000000000000000
    N706 -> 00000000000000000000000000000000
    N707 -> 00000000000000000000000000000000
    N708 -> 00000000000000000000000000000000
    N709 -> 00000000000000000000000000000000
    N710 -> 00000000000000000000000000000000
    N711 -> 00000000000000000000000000000000
    N712 -> 00000000000000000000000000000000
    N713 -> 00000000000000000000000000000000
    N714 -> 00000000000000000000000000000000
    N715 -> 00000000000000000000000000000000
    N716 -> 00000000000000000000000000000000
    N717 -> 00000000000000000000000000000000
    N718 -> 00000000000000000000000000000000
    N719 -> 00000000000000000000000000000000
    N720 -> 00000000000000000000000000000000
    N721 -> 00000000000000000000000000000000
    N722 -> 00000000000000000000000000000000
    N723 -> 00000000000000000000000000000000
    N724 -> 11111111111111111111111111111111
    N725 -> 11111111111111111111111111111111
    N726 -> 00000000000000000000000000000000
    N727 -> 11111111111111111111111111111111
    N728 -> 11111111111111111111111111111111
    N729 -> 11111111111111111111111111111111
    N73 -> 11111111111111111111111111111111
    N730 -> 11111111111111111111111111111111
    N731 -> 11111111111111111111111111111111
    N732 -> 11111111111111111111111111111111
    N733 -> 11111111111111111111111111111111
    N734 -> 11111111111111111111111111111111
    N735 -> 00000000000000000000000000000000
    N736 -> 00000000000000000000000000000000
    N737 -> 11111111111111111111111111111111
    N738 -> 11111111111111111111111111111111
    N739 -> 11111111111111111111111111111111
    N740 -> 11111111111111111111111111111111
    N741 -> 00000000000000000000000000000000
    N742 -> 11111111111111111111111111111111
    N743 -> 11111111111111111111111111111111
    N744 -> 11111111111111111111111111111111
    N745 -> 11111111111111111111111111111111
    N746 -> 11111111111111111111111111111111
    N747 -> 11111111111111111111111111111111
    N748 -> 00000000000000000000000000000000
    N749 -> 00000000000000000000000000000000
    N750 -> 00000000000000000000000000000000
    N751 -> 00000000000000000000000000000000
    N752 -> 11111111111111111111111111111111
    N753 -> 00000000000000000000000000000000
    N754 -> 00000000000000000000000000000000
    N755 -> 11111111111111111111111111111111
    N77 -> 11111111111111111111111111111111
    N81 -> 11111111111111111111111111111111
    N85 -> 11111111111111111111111111111111
    N89 -> 11111111111111111111111111111111
    N9 -> 00000000000000000000000000000000
    N93 -> 11111111111111111111111111111111
    N97 -> 00000000000000000000000000000000

Diagnostic per-fault N721 /0 -> det: 11111111111111111111111111111111
  Final outputs (boolean evaluator):
    N724 -> good: 0, faulty: 0
    N725 -> good: 1, faulty: 1
    N726 -> good: 1, faulty: 1
    N727 -> good: 1, faulty: 1
    N728 -> good: 1, faulty: 1
    N729 -> good: 0, faulty: 0
    N730 -> good: 1, faulty: 1
    N731 -> good: 0, faulty: 0
    N732 -> good: 0, faulty: 0
    N733 -> good: 0, faulty: 0
    N734 -> good: 0, faulty: 0
    N735 -> good: 0, faulty: 0
    N736 -> good: 0, faulty: 0
    N737 -> good: 0, faulty: 0
    N738 -> good: 0, faulty: 0
    N739 -> good: 1, faulty: 1
    N740 -> good: 0, faulty: 0
    N741 -> good: 1, faulty: 1
    N742 -> good: 0, faulty: 0
    N743 -> good: 0, faulty: 0
    N744 -> good: 1, faulty: 1
    N745 -> good: 1, faulty: 1
    N746 -> good: 1, faulty: 1
    N747 -> good: 1, faulty: 1
    N748 -> good: 1, faulty: 1
    N749 -> good: 0, faulty: 0
    N750 -> good: 0, faulty: 0
    N751 -> good: 0, faulty: 0
    N752 -> good: 1, faulty: 1
    N753 -> good: 1, faulty: 0
    N754 -> good: 0, faulty: 0
    N755 -> good: 1, faulty: 1
  Final outputs (PPSFP simulator, 32-bit words):
PPSFP simulation results:
  good circuit patterns:
    N1 -> 00000000000000000000000000000000
    N101 -> 00000000000000000000000000000000
    N105 -> 00000000000000000000000000000000
    N109 -> 00000000000000000000000000000000
    N113 -> 11111111111111111111111111111111
    N117 -> 00000000000000000000000000000000
    N121 -> 00000000000000000000000000000000
    N125 -> 11111111111111111111111111111111
    N129 -> 00000000000000000000000000000000
    N13 -> 11111111111111111111111111111111
    N130 -> 11111111111111111111111111111111
    N131 -> 00000000000000000000000000000000
    N132 -> 11111111111111111111111111111111
    N133 -> 00000000000000000000000000000000
    N134 -> 00000000000000000000000000000000
    N135 -> 00000000000000000000000000000000
    N136 -> 11111111111111111111111111111111
    N137 -> 11111111111111111111111111111111
    N17 -> 11111111111111111111111111111111
    N21 -> 00000000000000000000000000000000
    N25 -> 11111111111111111111111111111111
    N250 -> 11111111111111111111111111111111
    N251 -> 00000000000000000000000000000000
    N252 -> 11111111111111111111111111111111
    N253 -> 11111111111111111111111111111111
    N254 -> 00000000000000000000000000000000
    N255 -> 00000000000000000000000000000000
    N256 -> 00000000000000000000000000000000
    N257 -> 11111111111111111111111111111111
    N258 -> 11111111111111111111111111111111
    N259 -> 00000000000000000000000000000000
    N260 -> 00000000000000000000000000000000
    N261 -> 00000000000000000000000000000000
    N262 -> 11111111111111111111111111111111
    N263 -> 00000000000000000000000000000000
    N264 -> 11111111111111111111111111111111
    N265 -> 11111111111111111111111111111111
    N266 -> 00000000000000000000000000000000
    N267 -> 11111111111111111111111111111111
    N268 -> 00000000000000000000000000000000
    N269 -> 11111111111111111111111111111111
    N270 -> 00000000000000000000000000000000
    N271 -> 00000000000000000000000000000000
    N272 -> 00000000000000000000000000000000
    N273 -> 11111111111111111111111111111111
    N274 -> 11111111111111111111111111111111
    N275 -> 00000000000000000000000000000000
    N276 -> 11111111111111111111111111111111
    N277 -> 00000000000000000000000000000000
    N278 -> 00000000000000000000000000000000
    N279 -> 00000000000000000000000000000000
    N280 -> 11111111111111111111111111111111
    N281 -> 11111111111111111111111111111111
    N282 -> 11111111111111111111111111111111
    N283 -> 00000000000000000000000000000000
    N284 -> 00000000000000000000000000000000
    N285 -> 00000000000000000000000000000000
    N286 -> 11111111111111111111111111111111
    N287 -> 00000000000000000000000000000000
    N288 -> 11111111111111111111111111111111
    N289 -> 11111111111111111111111111111111
    N29 -> 00000000000000000000000000000000
    N290 -> 11111111111111111111111111111111
    N293 -> 00000000000000000000000000000000
    N296 -> 00000000000000000000000000000000
    N299 -> 11111111111111111111111111111111
    N302 -> 11111111111111111111111111111111
    N305 -> 00000000000000000000000000000000
    N308 -> 11111111111111111111111111111111
    N311 -> 00000000000000000000000000000000
    N314 -> 11111111111111111111111111111111
    N315 -> 11111111111111111111111111111111
    N316 -> 00000000000000000000000000000000
    N317 -> 00000000000000000000000000000000
    N318 -> 11111111111111111111111111111111
    N319 -> 00000000000000000000000000000000
    N320 -> 11111111111111111111111111111111
    N321 -> 00000000000000000000000000000000
    N33 -> 00000000000000000000000000000000
    N338 -> 11111111111111111111111111111111
    N339 -> 11111111111111111111111111111111
    N340 -> 11111111111111111111111111111111
    N341 -> 11111111111111111111111111111111
    N342 -> 11111111111111111111111111111111
    N343 -> 11111111111111111111111111111111
    N344 -> 00000000000000000000000000000000
    N345 -> 00000000000000000000000000000000
    N346 -> 11111111111111111111111111111111
    N347 -> 00000000000000000000000000000000
    N348 -> 00000000000000000000000000000000
    N349 -> 11111111111111111111111111111111
    N350 -> 11111111111111111111111111111111
    N351 -> 11111111111111111111111111111111
    N352 -> 11111111111111111111111111111111
    N353 -> 00000000000000000000000000000000
    N354 -> 00000000000000000000000000000000
    N367 -> 11111111111111111111111111111111
    N37 -> 00000000000000000000000000000000
    N380 -> 00000000000000000000000000000000
    N393 -> 11111111111111111111111111111111
    N406 -> 00000000000000000000000000000000
    N41 -> 00000000000000000000000000000000
    N419 -> 11111111111111111111111111111111
    N432 -> 00000000000000000000000000000000
    N445 -> 00000000000000000000000000000000
    N45 -> 00000000000000000000000000000000
    N49 -> 00000000000000000000000000000000
    N5 -> 11111111111111111111111111111111
    N53 -> 00000000000000000000000000000000
    N554 -> 11111111111111111111111111111111
    N555 -> 00000000000000000000000000000000
    N556 -> 11111111111111111111111111111111
    N557 -> 11111111111111111111111111111111
    N558 -> 00000000000000000000000000000000
    N559 -> 00000000000000000000000000000000
    N560 -> 11111111111111111111111111111111
    N561 -> 11111111111111111111111111111111
    N562 -> 00000000000000000000000000000000
    N563 -> 00000000000000000000000000000000
    N564 -> 11111111111111111111111111111111
    N565 -> 00000000000000000000000000000000
    N566 -> 00000000000000000000000000000000
    N567 -> 11111111111111111111111111111111
